file,duration
aug_ben_tts_00062.wav,6.448
aug_ben_tts_00063.wav,4.368
aug_ben_tts_00064.wav,3.44
aug_ben_tts_00065.wav,3.904
aug_ben_tts_00066.wav,2.688
aug_ben_tts_00067.wav,3.552
aug_ben_tts_00068.wav,3.104
aug_ben_tts_00069.wav,1.968
aug_ben_tts_00070.wav,4.672
aug_ben_tts_00071.wav,3.696
aug_ben_tts_00072.wav,6.608
aug_ben_tts_00073.wav,3.408
aug_ben_tts_00074.wav,4.288
aug_ben_tts_00075.wav,4.464
aug_ben_tts_00076.wav,3.088
aug_ben_tts_00077.wav,3.296
aug_ben_tts_00078.wav,3.376
aug_ben_tts_00079.wav,2.448
aug_ben_tts_00080.wav,4.48
aug_ben_tts_00081.wav,3.872
aug_ben_tts_00082.wav,4.848
aug_ben_tts_00083.wav,4.72
aug_ben_tts_00084.wav,3.104
aug_ben_tts_00085.wav,4.416
aug_ben_tts_00086.wav,2.736
aug_ben_tts_00087.wav,3.152
aug_ben_tts_00088.wav,3.456
aug_ben_tts_00089.wav,2.32
aug_ben_tts_00090.wav,4.208
aug_ben_tts_00091.wav,4.656
aug_ben_tts_00092.wav,5.92
aug_ben_tts_00093.wav,4.576
aug_ben_tts_00094.wav,4.8
aug_ben_tts_00095.wav,4.4
aug_ben_tts_00096.wav,2.848
aug_ben_tts_00097.wav,3.584
aug_ben_tts_00098.wav,2.96
aug_ben_tts_00099.wav,2.208
aug_ben_tts_00100.wav,4.24
aug_ben_tts_00101.wav,4.288
aug_ben_tts_00102.wav,6.416
aug_ben_tts_00103.wav,4.448
aug_ben_tts_00104.wav,4.128
aug_ben_tts_00105.wav,3.728
aug_ben_tts_00106.wav,2.96
aug_ben_tts_00107.wav,3.472
aug_ben_tts_00108.wav,3.616
aug_ben_tts_00109.wav,1.968
aug_ben_tts_00110.wav,5.264
aug_ben_tts_00111.wav,4.528
aug_ben_tts_00112.wav,6.032
aug_ben_tts_00113.wav,4.304
aug_ben_tts_00114.wav,3.632
aug_ben_tts_00115.wav,3.744
aug_ben_tts_00116.wav,2.976
aug_ben_tts_00117.wav,3.2
aug_ben_tts_00118.wav,3.104
aug_ben_tts_00119.wav,1.888
aug_ben_tts_00120.wav,5.488
aug_ben_tts_00121.wav,3.888
aug_ben_tts_00122.wav,5.056
aug_ben_tts_00123.wav,4.56
aug_ben_tts_00124.wav,4.0
aug_ben_tts_00125.wav,3.616
aug_ben_tts_00126.wav,3.248
aug_ben_tts_00127.wav,3.424
aug_ben_tts_00128.wav,3.104
aug_ben_tts_00129.wav,2.064
aug_ben_tts_00130.wav,4.144
aug_ben_tts_00131.wav,3.92
aug_ben_tts_00132.wav,4.896
aug_ben_tts_00133.wav,3.424
aug_ben_tts_00134.wav,5.04
aug_ben_tts_00135.wav,4.24
aug_ben_tts_00136.wav,2.592
aug_ben_tts_00137.wav,3.12
aug_ben_tts_00138.wav,3.248
aug_ben_tts_00139.wav,2.416
aug_ben_tts_00140.wav,4.528
aug_ben_tts_00141.wav,3.808
aug_ben_tts_00142.wav,5.6
aug_ben_tts_00143.wav,3.952
aug_ben_tts_00144.wav,4.272
aug_ben_tts_00145.wav,4.528
aug_ben_tts_00146.wav,2.784
aug_ben_tts_00147.wav,3.232
aug_ben_tts_00148.wav,2.864
aug_ben_tts_00149.wav,1.968
aug_ben_tts_00150.wav,5.28
aug_ben_tts_00151.wav,3.6
aug_ben_tts_00152.wav,4.944
aug_ben_tts_00153.wav,4.272
aug_ben_tts_00154.wav,3.696
aug_ben_tts_00155.wav,4.272
aug_ben_tts_00156.wav,2.816
aug_ben_tts_00157.wav,3.456
aug_ben_tts_00158.wav,3.504
aug_ben_tts_00159.wav,2.016
aug_hin_tts_00000.wav,4.608
aug_hin_tts_00001.wav,6.256
aug_hin_tts_00002.wav,6.08
aug_hin_tts_00003.wav,4.56
aug_hin_tts_00004.wav,4.32
aug_hin_tts_00005.wav,5.408
aug_hin_tts_00006.wav,3.232
aug_hin_tts_00007.wav,2.864
aug_hin_tts_00008.wav,4.08
aug_hin_tts_00009.wav,2.784
aug_hin_tts_00010.wav,3.68
aug_hin_tts_00011.wav,2.496
aug_hin_tts_00012.wav,3.808
aug_hin_tts_00013.wav,2.864
aug_hin_tts_00014.wav,2.48
aug_hin_tts_00015.wav,3.056
aug_hin_tts_00016.wav,4.16
aug_hin_tts_00017.wav,5.584
aug_hin_tts_00018.wav,2.784
aug_hin_tts_00019.wav,2.352
aug_hin_tts_00020.wav,5.008
aug_hin_tts_00021.wav,5.52
aug_hin_tts_00022.wav,5.28
aug_hin_tts_00023.wav,5.216
aug_hin_tts_00024.wav,4.096
aug_hin_tts_00025.wav,6.128
aug_hin_tts_00026.wav,3.36
aug_hin_tts_00027.wav,2.912
aug_hin_tts_00028.wav,3.84
aug_hin_tts_00029.wav,3.008
aug_hin_tts_00030.wav,3.232
aug_hin_tts_00031.wav,2.656
aug_hin_tts_00032.wav,4.096
aug_hin_tts_00033.wav,2.944
aug_hin_tts_00034.wav,3.104
aug_hin_tts_00035.wav,3.424
aug_hin_tts_00036.wav,2.784
aug_hin_tts_00037.wav,3.264
aug_hin_tts_00038.wav,2.64
aug_hin_tts_00039.wav,2.992
aug_hin_tts_00040.wav,5.152
aug_hin_tts_00041.wav,5.12
aug_hin_tts_00042.wav,4.864
aug_hin_tts_00043.wav,4.944
aug_hin_tts_00044.wav,4.736
aug_hin_tts_00045.wav,5.808
aug_hin_tts_00046.wav,3.888
aug_hin_tts_00047.wav,3.984
aug_hin_tts_00048.wav,4.496
aug_hin_tts_00049.wav,3.168
aug_hin_tts_00050.wav,3.376
aug_hin_tts_00051.wav,2.832
aug_hin_tts_00052.wav,4.208
aug_hin_tts_00053.wav,3.12
aug_hin_tts_00054.wav,2.864
aug_hin_tts_00055.wav,3.52
aug_hin_tts_00056.wav,3.664
aug_hin_tts_00057.wav,3.792
aug_hin_tts_00058.wav,3.12
aug_hin_tts_00059.wav,2.784
aug_hin_tts_00060.wav,5.152
aug_hin_tts_00061.wav,6.064
aug_hin_tts_00062.wav,6.32
aug_hin_tts_00063.wav,5.024
aug_hin_tts_00064.wav,3.984
aug_hin_tts_00065.wav,5.056
aug_hin_tts_00066.wav,3.52
aug_hin_tts_00067.wav,3.616
aug_hin_tts_00068.wav,4.048
aug_hin_tts_00069.wav,2.864
aug_hin_tts_00070.wav,3.648
aug_hin_tts_00071.wav,2.784
aug_hin_tts_00072.wav,3.952
aug_hin_tts_00073.wav,2.624
aug_hin_tts_00074.wav,2.96
aug_hin_tts_00075.wav,3.696
aug_hin_tts_00076.wav,4.384
aug_hin_tts_00077.wav,3.232
aug_hin_tts_00078.wav,3.2
aug_hin_tts_00079.wav,3.04
aug_hin_tts_00080.wav,4.752
aug_hin_tts_00081.wav,5.776
aug_hin_tts_00082.wav,4.912
aug_hin_tts_00083.wav,5.056
aug_hin_tts_00084.wav,3.632
aug_hin_tts_00085.wav,5.712
aug_hin_tts_00086.wav,3.44
aug_hin_tts_00087.wav,3.088
aug_hin_tts_00088.wav,4.384
aug_hin_tts_00089.wav,3.728
aug_hin_tts_00090.wav,3.408
aug_hin_tts_00091.wav,3.568
aug_hin_tts_00092.wav,4.368
aug_hin_tts_00093.wav,3.088
aug_hin_tts_00094.wav,3.216
aug_hin_tts_00095.wav,3.952
aug_hin_tts_00096.wav,4.032
aug_hin_tts_00097.wav,3.776
aug_hin_tts_00098.wav,3.088
aug_hin_tts_00099.wav,2.592
aug_hin_tts_00100.wav,4.624
aug_hin_tts_00101.wav,6.736
aug_hin_tts_00102.wav,6.176
aug_hin_tts_00103.wav,5.36
aug_hin_tts_00104.wav,3.856
aug_hin_tts_00105.wav,4.56
aug_hin_tts_00106.wav,3.984
aug_hin_tts_00107.wav,3.04
aug_hin_tts_00108.wav,4.592
aug_hin_tts_00109.wav,2.976
aug_hin_tts_00110.wav,3.904
aug_hin_tts_00111.wav,3.504
aug_hin_tts_00112.wav,4.384
aug_hin_tts_00113.wav,2.848
aug_hin_tts_00114.wav,2.528
aug_hin_tts_00115.wav,2.8
aug_hin_tts_00116.wav,3.072
aug_hin_tts_00117.wav,3.568
aug_hin_tts_00118.wav,2.784
aug_hin_tts_00119.wav,2.192
aug_hin_tts_00120.wav,6.224
aug_hin_tts_00121.wav,6.944
aug_hin_tts_00122.wav,5.2
aug_hin_tts_00123.wav,5.312
aug_hin_tts_00124.wav,4.336
aug_hin_tts_00125.wav,4.576
aug_hin_tts_00126.wav,3.92
aug_hin_tts_00127.wav,3.2
aug_hin_tts_00128.wav,4.736
aug_hin_tts_00129.wav,3.056
aug_hin_tts_00130.wav,3.2
aug_hin_tts_00131.wav,2.976
aug_hin_tts_00132.wav,3.712
aug_hin_tts_00133.wav,2.672
aug_hin_tts_00134.wav,2.928
aug_hin_tts_00135.wav,3.376
aug_hin_tts_00136.wav,2.944
aug_hin_tts_00137.wav,3.44
aug_hin_tts_00138.wav,3.216
aug_hin_tts_00139.wav,2.992
aug_hin_tts_00140.wav,5.28
aug_hin_tts_00141.wav,5.504
aug_hin_tts_00142.wav,5.344
aug_hin_tts_00143.wav,5.776
aug_hin_tts_00144.wav,4.784
aug_hin_tts_00145.wav,5.744
aug_hin_tts_00146.wav,3.616
aug_hin_tts_00147.wav,2.944
aug_hin_tts_00148.wav,4.08
aug_hin_tts_00149.wav,3.168
aug_hin_tts_00150.wav,3.776
aug_hin_tts_00151.wav,2.4
aug_hin_tts_00152.wav,4.0
aug_hin_tts_00153.wav,3.2
aug_hin_tts_00154.wav,2.736
aug_hin_tts_00155.wav,3.856
aug_hin_tts_00156.wav,3.536
aug_hin_tts_00157.wav,3.312
aug_hin_tts_00158.wav,3.296
aug_hin_tts_00159.wav,2.512
aug_mar_tts_00000.wav,4.16
aug_mar_tts_00001.wav,4.464
aug_mar_tts_00002.wav,4.64
aug_mar_tts_00003.wav,3.584
aug_mar_tts_00004.wav,3.728
aug_mar_tts_00005.wav,4.336
aug_mar_tts_00006.wav,2.592
aug_mar_tts_00007.wav,3.664
aug_mar_tts_00008.wav,2.8
aug_mar_tts_00009.wav,2.464
aug_mar_tts_00010.wav,4.496
aug_mar_tts_00011.wav,3.792
aug_mar_tts_00012.wav,4.544
aug_mar_tts_00013.wav,3.744
aug_mar_tts_00014.wav,3.152
aug_mar_tts_00015.wav,3.68
aug_mar_tts_00016.wav,3.12
aug_mar_tts_00017.wav,3.824
aug_mar_tts_00018.wav,2.608
aug_mar_tts_00019.wav,2.432
aug_mar_tts_00020.wav,4.192
aug_mar_tts_00021.wav,3.872
aug_mar_tts_00022.wav,4.704
aug_mar_tts_00023.wav,3.712
aug_mar_tts_00024.wav,3.744
aug_mar_tts_00025.wav,4.432
aug_mar_tts_00026.wav,2.448
aug_mar_tts_00027.wav,3.248
aug_mar_tts_00028.wav,2.24
aug_mar_tts_00029.wav,2.304
aug_mar_tts_00030.wav,4.224
aug_mar_tts_00031.wav,3.856
aug_mar_tts_00032.wav,4.352
aug_mar_tts_00033.wav,3.936
aug_mar_tts_00034.wav,3.648
aug_mar_tts_00035.wav,4.352
aug_mar_tts_00036.wav,2.672
aug_mar_tts_00037.wav,3.424
aug_mar_tts_00038.wav,2.32
aug_mar_tts_00039.wav,3.2
aug_mar_tts_00040.wav,4.64
aug_mar_tts_00041.wav,3.648
aug_mar_tts_00042.wav,4.288
aug_mar_tts_00043.wav,4.064
aug_mar_tts_00044.wav,4.16
aug_mar_tts_00045.wav,4.144
aug_mar_tts_00046.wav,3.152
aug_mar_tts_00047.wav,4.32
aug_mar_tts_00048.wav,2.592
aug_mar_tts_00049.wav,2.24
aug_mar_tts_00050.wav,4.384
aug_mar_tts_00051.wav,3.68
aug_mar_tts_00052.wav,5.28
aug_mar_tts_00053.wav,4.128
aug_mar_tts_00054.wav,3.584
aug_mar_tts_00055.wav,4.176
aug_mar_tts_00056.wav,2.816
aug_mar_tts_00057.wav,3.824
aug_mar_tts_00058.wav,2.752
aug_mar_tts_00059.wav,2.544
aug_mar_tts_00060.wav,4.352
aug_mar_tts_00061.wav,4.144
aug_mar_tts_00062.wav,5.472
aug_mar_tts_00063.wav,3.824
aug_mar_tts_00064.wav,3.152
aug_mar_tts_00065.wav,4.624
aug_mar_tts_00066.wav,2.976
aug_mar_tts_00067.wav,3.968
aug_mar_tts_00068.wav,2.784
aug_mar_tts_00069.wav,2.32
aug_mar_tts_00070.wav,4.512
aug_mar_tts_00071.wav,3.664
aug_mar_tts_00072.wav,4.576
aug_mar_tts_00073.wav,3.12
aug_mar_tts_00074.wav,4.112
aug_mar_tts_00075.wav,4.832
aug_mar_tts_00076.wav,3.312
aug_mar_tts_00077.wav,3.392
aug_mar_tts_00078.wav,3.008
aug_mar_tts_00079.wav,2.992
aug_mar_tts_00080.wav,4.176
aug_mar_tts_00081.wav,4.032
aug_mar_tts_00082.wav,4.24
aug_mar_tts_00083.wav,4.256
aug_mar_tts_00084.wav,3.36
aug_mar_tts_00085.wav,4.16
aug_mar_tts_00086.wav,2.896
aug_mar_tts_00087.wav,3.728
aug_mar_tts_00088.wav,2.464
aug_mar_tts_00089.wav,3.04
aug_mar_tts_00090.wav,4.448
aug_mar_tts_00091.wav,4.624
aug_mar_tts_00092.wav,5.104
aug_mar_tts_00093.wav,3.808
aug_mar_tts_00094.wav,4.208
aug_mar_tts_00095.wav,4.496
aug_mar_tts_00096.wav,2.928
aug_mar_tts_00097.wav,3.824
aug_mar_tts_00098.wav,2.784
aug_mar_tts_00099.wav,2.736
aug_mar_tts_00100.wav,4.208
aug_mar_tts_00101.wav,4.192
aug_mar_tts_00102.wav,5.472
aug_mar_tts_00103.wav,4.128
aug_mar_tts_00104.wav,3.728
aug_mar_tts_00105.wav,3.968
aug_mar_tts_00106.wav,3.232
aug_mar_tts_00107.wav,3.44
aug_mar_tts_00108.wav,2.944
aug_mar_tts_00109.wav,2.368
aug_mar_tts_00110.wav,5.28
aug_mar_tts_00111.wav,4.672
aug_mar_tts_00112.wav,5.296
aug_mar_tts_00113.wav,3.84
aug_mar_tts_00114.wav,3.232
aug_mar_tts_00115.wav,3.76
aug_mar_tts_00116.wav,2.72
aug_mar_tts_00117.wav,3.584
aug_mar_tts_00118.wav,2.672
aug_mar_tts_00119.wav,2.272
aug_mar_tts_00120.wav,5.008
aug_mar_tts_00121.wav,3.696
aug_mar_tts_00122.wav,4.544
aug_mar_tts_00123.wav,4.08
aug_mar_tts_00124.wav,3.872
aug_mar_tts_00125.wav,3.472
aug_mar_tts_00126.wav,3.328
aug_mar_tts_00127.wav,3.696
aug_mar_tts_00128.wav,2.496
aug_mar_tts_00129.wav,2.464
aug_mar_tts_00130.wav,4.224
aug_mar_tts_00131.wav,3.776
aug_mar_tts_00132.wav,4.512
aug_mar_tts_00133.wav,3.408
aug_mar_tts_00134.wav,4.528
aug_mar_tts_00135.wav,4.944
aug_mar_tts_00136.wav,2.48
aug_mar_tts_00137.wav,3.312
aug_mar_tts_00138.wav,2.992
aug_mar_tts_00139.wav,2.912
aug_mar_tts_00140.wav,4.736
aug_mar_tts_00141.wav,3.648
aug_mar_tts_00142.wav,5.136
aug_mar_tts_00143.wav,4.304
aug_mar_tts_00144.wav,4.464
aug_mar_tts_00145.wav,4.192
aug_mar_tts_00146.wav,3.008
aug_mar_tts_00147.wav,3.312
aug_mar_tts_00148.wav,2.72
aug_mar_tts_00149.wav,2.464
aug_mar_tts_00150.wav,5.2
aug_mar_tts_00151.wav,3.568
aug_mar_tts_00152.wav,4.464
aug_mar_tts_00153.wav,3.984
aug_mar_tts_00154.wav,3.472
aug_mar_tts_00155.wav,4.208
aug_mar_tts_00156.wav,2.912
aug_mar_tts_00157.wav,3.424
aug_mar_tts_00158.wav,3.216
aug_mar_tts_00159.wav,2.368
aug_tam_tts_00000.wav,4.992
aug_tam_tts_00001.wav,5.568
aug_tam_tts_00002.wav,4.432
aug_tam_tts_00003.wav,4.72
aug_tam_tts_00004.wav,3.84
aug_tam_tts_00005.wav,3.728
aug_tam_tts_00006.wav,3.536
aug_tam_tts_00007.wav,3.68
aug_tam_tts_00008.wav,2.816
aug_tam_tts_00009.wav,2.768
aug_tam_tts_00010.wav,5.104
aug_tam_tts_00011.wav,5.072
aug_tam_tts_00012.wav,4.512
aug_tam_tts_00013.wav,4.88
aug_tam_tts_00014.wav,3.392
aug_tam_tts_00015.wav,2.992
aug_tam_tts_00016.wav,4.928
aug_tam_tts_00017.wav,3.936
aug_tam_tts_00018.wav,2.72
aug_tam_tts_00019.wav,2.768
aug_tam_tts_00020.wav,5.296
aug_tam_tts_00021.wav,4.848
aug_tam_tts_00022.wav,4.688
aug_tam_tts_00023.wav,5.04
aug_tam_tts_00024.wav,3.328
aug_tam_tts_00025.wav,3.84
aug_tam_tts_00026.wav,3.344
aug_tam_tts_00027.wav,3.552
aug_tam_tts_00028.wav,2.608
aug_tam_tts_00029.wav,2.624
aug_tam_tts_00030.wav,4.848
aug_tam_tts_00031.wav,5.2
aug_tam_tts_00032.wav,4.752
aug_tam_tts_00033.wav,4.944
aug_tam_tts_00034.wav,3.792
aug_tam_tts_00035.wav,3.52
aug_tam_tts_00036.wav,3.488
aug_tam_tts_00037.wav,3.776
aug_tam_tts_00038.wav,2.528
aug_tam_tts_00039.wav,3.376
aug_tam_tts_00040.wav,5.376
aug_tam_tts_00041.wav,4.72
aug_tam_tts_00042.wav,4.416
aug_tam_tts_00043.wav,5.264
aug_tam_tts_00044.wav,3.872
aug_tam_tts_00045.wav,3.328
aug_tam_tts_00046.wav,3.808
aug_tam_tts_00047.wav,4.32
aug_tam_tts_00048.wav,2.992
aug_tam_tts_00049.wav,2.608
aug_tam_tts_00050.wav,5.216
aug_tam_tts_00051.wav,5.248
aug_tam_tts_00052.wav,5.296
aug_tam_tts_00053.wav,5.44
aug_tam_tts_00054.wav,3.552
aug_tam_tts_00055.wav,4.288
aug_tam_tts_00056.wav,3.728
aug_tam_tts_00057.wav,3.92
aug_tam_tts_00058.wav,2.72
aug_tam_tts_00059.wav,3.04
aug_tam_tts_00060.wav,4.56
aug_tam_tts_00061.wav,5.92
aug_tam_tts_00062.wav,5.648
aug_tam_tts_00063.wav,5.312
aug_tam_tts_00064.wav,3.232
aug_tam_tts_00065.wav,3.584
aug_tam_tts_00066.wav,5.216
aug_tam_tts_00067.wav,4.144
aug_tam_tts_00068.wav,2.672
aug_tam_tts_00069.wav,2.576
aug_tam_tts_00070.wav,4.992
aug_tam_tts_00071.wav,4.96
aug_tam_tts_00072.wav,4.752
aug_tam_tts_00073.wav,4.48
aug_tam_tts_00074.wav,5.312
aug_tam_tts_00075.wav,4.224
aug_tam_tts_00076.wav,4.288
aug_tam_tts_00077.wav,3.712
aug_tam_tts_00078.wav,3.136
aug_tam_tts_00079.wav,3.168
aug_tam_tts_00080.wav,4.816
aug_tam_tts_00081.wav,5.296
aug_tam_tts_00082.wav,4.336
aug_tam_tts_00083.wav,5.856
aug_tam_tts_00084.wav,3.168
aug_tam_tts_00085.wav,3.472
aug_tam_tts_00086.wav,3.664
aug_tam_tts_00087.wav,3.552
aug_tam_tts_00088.wav,2.88
aug_tam_tts_00089.wav,3.136
aug_tam_tts_00090.wav,5.424
aug_tam_tts_00091.wav,5.856
aug_tam_tts_00092.wav,5.232
aug_tam_tts_00093.wav,4.768
aug_tam_tts_00094.wav,4.176
aug_tam_tts_00095.wav,4.064
aug_tam_tts_00096.wav,3.856
aug_tam_tts_00097.wav,4.096
aug_tam_tts_00098.wav,2.864
aug_tam_tts_00099.wav,2.96
aug_tam_tts_00100.wav,5.232
aug_tam_tts_00101.wav,5.44
aug_tam_tts_00102.wav,5.632
aug_tam_tts_00103.wav,5.68
aug_tam_tts_00104.wav,3.536
aug_tam_tts_00105.wav,3.472
aug_tam_tts_00106.wav,3.808
aug_tam_tts_00107.wav,3.664
aug_tam_tts_00108.wav,3.12
aug_tam_tts_00109.wav,2.592
aug_tam_tts_00110.wav,6.08
aug_tam_tts_00111.wav,6.416
aug_tam_tts_00112.wav,5.6
aug_tam_tts_00113.wav,4.848
aug_tam_tts_00114.wav,3.152
aug_tam_tts_00115.wav,3.264
aug_tam_tts_00116.wav,3.408
aug_tam_tts_00117.wav,4.0
aug_tam_tts_00118.wav,2.64
aug_tam_tts_00119.wav,2.496
aug_tam_tts_00120.wav,6.032
aug_tam_tts_00121.wav,4.608
aug_tam_tts_00122.wav,4.464
aug_tam_tts_00123.wav,5.408
aug_tam_tts_00124.wav,3.808
aug_tam_tts_00125.wav,3.056
aug_tam_tts_00126.wav,4.16
aug_tam_tts_00127.wav,4.016
aug_tam_tts_00128.wav,2.672
aug_tam_tts_00129.wav,2.768
aug_tam_tts_00130.wav,4.832
aug_tam_tts_00131.wav,5.184
aug_tam_tts_00132.wav,4.672
aug_tam_tts_00133.wav,4.72
aug_tam_tts_00134.wav,4.128
aug_tam_tts_00135.wav,3.552
aug_tam_tts_00136.wav,3.488
aug_tam_tts_00137.wav,3.68
aug_tam_tts_00138.wav,3.04
aug_tam_tts_00139.wav,3.456
aug_tam_tts_00140.wav,5.648
aug_tam_tts_00141.wav,5.472
aug_tam_tts_00142.wav,4.992
aug_tam_tts_00143.wav,5.872
aug_tam_tts_00144.wav,4.288
aug_tam_tts_00145.wav,4.064
aug_tam_tts_00146.wav,3.904
aug_tam_tts_00147.wav,3.616
aug_tam_tts_00148.wav,2.736
aug_tam_tts_00149.wav,2.704
aug_tam_tts_00150.wav,5.776
aug_tam_tts_00151.wav,4.736
aug_tam_tts_00152.wav,4.64
aug_tam_tts_00153.wav,5.456
aug_tam_tts_00154.wav,3.296
aug_tam_tts_00155.wav,4.096
aug_tam_tts_00156.wav,4.448
aug_tam_tts_00157.wav,3.68
aug_tam_tts_00158.wav,3.024
aug_tam_tts_00159.wav,2.608
aug_tel_tts_00000.wav,5.408
aug_tel_tts_00001.wav,4.368
aug_tel_tts_00002.wav,5.088
aug_tel_tts_00003.wav,4.64
aug_tel_tts_00004.wav,3.632
aug_tel_tts_00005.wav,4.4
aug_tel_tts_00006.wav,4.32
aug_tel_tts_00007.wav,4.704
aug_tel_tts_00008.wav,2.448
aug_tel_tts_00009.wav,3.232
aug_tel_tts_00010.wav,5.856
aug_tel_tts_00011.wav,4.576
aug_tel_tts_00012.wav,4.496
aug_tel_tts_00013.wav,4.544
aug_tel_tts_00014.wav,3.424
aug_tel_tts_00015.wav,3.712
aug_tel_tts_00016.wav,5.376
aug_tel_tts_00017.wav,6.064
aug_tel_tts_00018.wav,2.432
aug_tel_tts_00019.wav,3.136
aug_tel_tts_00020.wav,5.696
aug_tel_tts_00021.wav,4.736
aug_tel_tts_00022.wav,5.152
aug_tel_tts_00023.wav,5.216
aug_tel_tts_00024.wav,3.792
aug_tel_tts_00025.wav,4.544
aug_tel_tts_00026.wav,3.872
aug_tel_tts_00027.wav,3.984
aug_tel_tts_00028.wav,2.368
aug_tel_tts_00029.wav,2.96
aug_tel_tts_00030.wav,5.264
aug_tel_tts_00031.wav,4.528
aug_tel_tts_00032.wav,4.784
aug_tel_tts_00033.wav,4.896
aug_tel_tts_00034.wav,3.696
aug_tel_tts_00035.wav,4.352
aug_tel_tts_00036.wav,4.016
aug_tel_tts_00037.wav,4.08
aug_tel_tts_00038.wav,2.192
aug_tel_tts_00039.wav,3.696
aug_tel_tts_00040.wav,5.52
aug_tel_tts_00041.wav,4.16
aug_tel_tts_00042.wav,4.496
aug_tel_tts_00043.wav,5.456
aug_tel_tts_00044.wav,4.496
aug_tel_tts_00045.wav,4.432
aug_tel_tts_00046.wav,4.368
aug_tel_tts_00047.wav,6.336
aug_tel_tts_00048.wav,2.704
aug_tel_tts_00049.wav,2.88
aug_tel_tts_00050.wav,5.696
aug_tel_tts_00051.wav,4.496
aug_tel_tts_00052.wav,5.216
aug_tel_tts_00053.wav,5.36
aug_tel_tts_00054.wav,3.488
aug_tel_tts_00055.wav,4.224
aug_tel_tts_00056.wav,4.848
aug_tel_tts_00057.wav,4.944
aug_tel_tts_00058.wav,2.784
aug_tel_tts_00059.wav,3.584
aug_tel_tts_00060.wav,5.616
aug_tel_tts_00061.wav,4.416
aug_tel_tts_00062.wav,5.76
aug_tel_tts_00063.wav,5.456
aug_tel_tts_00064.wav,3.376
aug_tel_tts_00065.wav,4.048
aug_tel_tts_00066.wav,4.656
aug_tel_tts_00067.wav,4.624
aug_tel_tts_00068.wav,2.528
aug_tel_tts_00069.wav,2.896
aug_tel_tts_00070.wav,5.872
aug_tel_tts_00071.wav,4.448
aug_tel_tts_00072.wav,4.736
aug_tel_tts_00073.wav,4.048
aug_tel_tts_00074.wav,3.68
aug_tel_tts_00075.wav,4.864
aug_tel_tts_00076.wav,5.136
aug_tel_tts_00077.wav,4.272
aug_tel_tts_00078.wav,2.72
aug_tel_tts_00079.wav,3.856
aug_tel_tts_00080.wav,5.744
aug_tel_tts_00081.wav,4.464
aug_tel_tts_00082.wav,4.4
aug_tel_tts_00083.wav,5.808
aug_tel_tts_00084.wav,3.2
aug_tel_tts_00085.wav,4.768
aug_tel_tts_00086.wav,4.464
aug_tel_tts_00087.wav,5.056
aug_tel_tts_00088.wav,2.704
aug_tel_tts_00089.wav,3.824
aug_tel_tts_00090.wav,5.648
aug_tel_tts_00091.wav,5.712
aug_tel_tts_00092.wav,5.648
aug_tel_tts_00093.wav,5.104
aug_tel_tts_00094.wav,4.304
aug_tel_tts_00095.wav,4.336
aug_tel_tts_00096.wav,4.72
aug_tel_tts_00097.wav,4.384
aug_tel_tts_00098.wav,2.496
aug_tel_tts_00099.wav,3.424
aug_tel_tts_00100.wav,5.424
aug_tel_tts_00101.wav,4.592
aug_tel_tts_00102.wav,6.192
aug_tel_tts_00103.wav,5.68
aug_tel_tts_00104.wav,3.6
aug_tel_tts_00105.wav,3.904
aug_tel_tts_00106.wav,4.384
aug_tel_tts_00107.wav,5.504
aug_tel_tts_00108.wav,2.784
aug_tel_tts_00109.wav,2.864
aug_tel_tts_00110.wav,6.64
aug_tel_tts_00111.wav,5.792
aug_tel_tts_00112.wav,5.392
aug_tel_tts_00113.wav,4.72
aug_tel_tts_00114.wav,3.168
aug_tel_tts_00115.wav,3.744
aug_tel_tts_00116.wav,4.24
aug_tel_tts_00117.wav,5.536
aug_tel_tts_00118.wav,2.352
aug_tel_tts_00119.wav,2.944
aug_tel_tts_00120.wav,6.48
aug_tel_tts_00121.wav,4.464
aug_tel_tts_00122.wav,4.496
aug_tel_tts_00123.wav,5.6
aug_tel_tts_00124.wav,3.728
aug_tel_tts_00125.wav,3.712
aug_tel_tts_00126.wav,4.96
aug_tel_tts_00127.wav,4.832
aug_tel_tts_00128.wav,2.416
aug_tel_tts_00129.wav,3.056
aug_tel_tts_00130.wav,5.36
aug_tel_tts_00131.wav,4.672
aug_tel_tts_00132.wav,4.464
aug_tel_tts_00133.wav,4.384
aug_tel_tts_00134.wav,3.904
aug_tel_tts_00135.wav,4.416
aug_tel_tts_00136.wav,4.096
aug_tel_tts_00137.wav,4.256
aug_tel_tts_00138.wav,2.784
aug_tel_tts_00139.wav,3.632
aug_tel_tts_00140.wav,5.776
aug_tel_tts_00141.wav,4.496
aug_tel_tts_00142.wav,5.072
aug_tel_tts_00143.wav,5.712
aug_tel_tts_00144.wav,4.176
aug_tel_tts_00145.wav,4.672
aug_tel_tts_00146.wav,4.752
aug_tel_tts_00147.wav,4.48
aug_tel_tts_00148.wav,2.4
aug_tel_tts_00149.wav,3.04
aug_tel_tts_00150.wav,6.432
aug_tel_tts_00151.wav,4.224
aug_tel_tts_00152.wav,4.256
aug_tel_tts_00153.wav,5.296
aug_tel_tts_00154.wav,3.536
aug_tel_tts_00155.wav,4.72
aug_tel_tts_00156.wav,4.016
aug_tel_tts_00157.wav,4.896
